Calendar Year,Emirate,On Campus,Commuting Distance (Km)
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Dubai,false,117.91
2025-01-01,Abu Dhabi,false,10.54
2025-01-01,Abu Dhabi,false,9.62
2025-01-01,Abu Dhabi,false,43.53
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Dubai,false,134.07
2025-01-01,Abu Dhabi,false,31.65
2025-01-01,Abu Dhabi,false,7.49
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.31
2025-01-01,Abu Dhabi,false,164.05
2025-01-01,Abu Dhabi,false,11.09
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,13.83
2025-01-01,Abu Dhabi,false,42.48
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,16.1
2025-01-01,Abu Dhabi,false,4.13
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,44.42
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,37.79
2025-01-01,Abu Dhabi,false,12.41
2025-01-01,Abu Dhabi,false,25.55
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,11.14
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,12.86
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.18
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Sharjah,false,150.67
2025-01-01,Abu Dhabi,false,24.94
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Abu Dhabi,false,7.26
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,18.56
2025-01-01,Abu Dhabi,false,31.49
2025-01-01,Abu Dhabi,false,13.28
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,24.5
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,9.88
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,49.45
2025-01-01,Abu Dhabi,false,16.14
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,63.35
2025-01-01,Abu Dhabi,false,16.07
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,10.87
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Dubai,false,139.74
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,44.63
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,15.44
2025-01-01,Abu Dhabi,false,11.26
2025-01-01,Abu Dhabi,false,17.81
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,13.99
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,13.48
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,18.24
2025-01-01,Abu Dhabi,false,40.3
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,15.45
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,48.64
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,41.94
2025-01-01,Dubai,false,138.84
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,4.13
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,12.86
2025-01-01,Abu Dhabi,false,35.88
2025-01-01,Abu Dhabi,false,37.18
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,39.86
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,15.46
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,36.93
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.37
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,37.92
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,18.59
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,15.57
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,31.54
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,21.59
2025-01-01,Abu Dhabi,false,16.14
2025-01-01,Abu Dhabi,false,39.91
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,37.79
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,18.32
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,13.21
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,18.47
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,33.03
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.35
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,9.34
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,1.83
2025-01-01,Abu Dhabi,false,12.24
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,4.13
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,38.75
2025-01-01,Abu Dhabi,false,14.18
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,57.44
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,32.23
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,33.61
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,31.54
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,10.77
2025-01-01,Abu Dhabi,false,9.97
2025-01-01,Abu Dhabi,false,5.8
2025-01-01,Abu Dhabi,false,11.71
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,26.06
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,11.42
2025-01-01,Abu Dhabi,false,25.1
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,14.69
2025-01-01,Abu Dhabi,false,37.68
2025-01-01,Abu Dhabi,false,15.57
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,19.26
2025-01-01,Abu Dhabi,false,40.3
2025-01-01,Abu Dhabi,false,14.86
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.77
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,9.5
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,9.5
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,26.65
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,35.89
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,7.56
2025-01-01,Abu Dhabi,false,8.71
2025-01-01,Abu Dhabi,false,13.06
2025-01-01,Abu Dhabi,false,42.79
2025-01-01,Abu Dhabi,false,44.05
2025-01-01,Abu Dhabi,false,38.05
2025-01-01,Abu Dhabi,false,42.48
2025-01-01,Abu Dhabi,false,60.65
2025-01-01,Abu Dhabi,false,36.05
2025-01-01,Abu Dhabi,false,17.44
2025-01-01,Abu Dhabi,false,36.11
2025-01-01,Abu Dhabi,false,48.57
2025-01-01,Abu Dhabi,false,42.48
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,16.39
2025-01-01,Abu Dhabi,false,22.78
2025-01-01,Abu Dhabi,false,32.3
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,false,45.91
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,36.62
2025-01-01,Abu Dhabi,false,8.12
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,12.41
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,15.94
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,16.34
2025-01-01,Abu Dhabi,false,24.53
2025-01-01,Abu Dhabi,false,11.44
2025-01-01,Abu Dhabi,false,15.58
2025-01-01,Abu Dhabi,false,38.31
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,35.97
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.15
2025-01-01,Abu Dhabi,false,18.59
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,8.88
2025-01-01,Abu Dhabi,false,12.99
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,31.81
2025-01-01,Abu Dhabi,false,7.26
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,12.66
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.31
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,63.35
2025-01-01,Abu Dhabi,false,43.57
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,12.92
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,15.79
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,10.17
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.76
2025-01-01,Abu Dhabi,false,37.96
2025-01-01,Abu Dhabi,false,11.89
2025-01-01,Abu Dhabi,false,44.95
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,7.94
2025-01-01,Abu Dhabi,false,12.92
2025-01-01,Abu Dhabi,false,34.67
2025-01-01,Abu Dhabi,false,15.25
2025-01-01,Abu Dhabi,false,33.76
2025-01-01,Abu Dhabi,false,9.78
2025-01-01,Abu Dhabi,false,21.32
2025-01-01,Abu Dhabi,false,14.28
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.16
2025-01-01,Abu Dhabi,false,35.82
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,12.51
2025-01-01,Abu Dhabi,false,19.18
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,15.46
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,1.85
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,43.3
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,11.82
2025-01-01,Abu Dhabi,false,31.81
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.06
2025-01-01,Abu Dhabi,false,14.6
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,12.52
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,35.37
2025-01-01,Abu Dhabi,false,16.81
2025-01-01,Sharjah,false,173.37
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,37.44
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.91
2025-01-01,Abu Dhabi,false,9.38
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.14
2025-01-01,Abu Dhabi,false,9.01
2025-01-01,Abu Dhabi,false,37.52
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,42.74
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,11.17
2025-01-01,Abu Dhabi,false,33.61
2025-01-01,Abu Dhabi,false,36.22
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,9.55
2025-01-01,Abu Dhabi,false,43.3
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,34.93
2025-01-01,Abu Dhabi,false,8.03
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,8.12
2025-01-01,Dubai,false,147.62
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Dubai,false,124.19
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,38.04
2025-01-01,Abu Dhabi,false,1.85
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Dubai,false,129.23
2025-01-01,Dubai,false,129.23
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,40.41
2025-01-01,Abu Dhabi,false,7.49
2025-01-01,Abu Dhabi,false,29.94
2025-01-01,Abu Dhabi,false,21.86
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,4.42
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Dubai,false,130.37
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,42.48
2025-01-01,Abu Dhabi,false,21.32
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,11.82
2025-01-01,Abu Dhabi,false,32.61
2025-01-01,Dubai,false,101.53
2025-01-01,Abu Dhabi,false,15.57
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,17.26
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,10.4
2025-01-01,Abu Dhabi,false,4.42
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,170.77
2025-01-01,Abu Dhabi,false,6.65
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,32.23
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.01
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,50
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,22.89
2025-01-01,Abu Dhabi,false,22.78
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,35.05
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Dubai,false,125.89
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,13.39
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,1.85
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,33.92
2025-01-01,Abu Dhabi,false,29.68
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,35.66
2025-01-01,Abu Dhabi,false,1.85
2025-01-01,Abu Dhabi,false,25.19
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,37.18
2025-01-01,Abu Dhabi,false,13.91
2025-01-01,Abu Dhabi,false,1.85
2025-01-01,Abu Dhabi,false,12.97
2025-01-01,Abu Dhabi,false,59.1
2025-01-01,Abu Dhabi,false,55.41
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Ajman,false,168.97
2025-01-01,Dubai,false,139.73
2025-01-01,Abu Dhabi,false,30.18
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,22.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,9.31
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,45.83
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.31
2025-01-01,Abu Dhabi,false,45.74
2025-01-01,Abu Dhabi,false,177.34
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Dubai,false,151.57
2025-01-01,Abu Dhabi,false,46.17
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,48.9
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.91
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,1.15
2025-01-01,Abu Dhabi,false,11.5
2025-01-01,Abu Dhabi,false,2.61
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,17.51
2025-01-01,Abu Dhabi,false,8.12
2025-01-01,Dubai,false,144.81
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,9.87
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,false,13.98
2025-01-01,Abu Dhabi,false,14.08
2025-01-01,Abu Dhabi,false,5.88
2025-01-01,Abu Dhabi,false,15.46
2025-01-01,Abu Dhabi,true,
2025-01-01,Sharjah,false,153.2
2025-01-01,Dubai,false,126.38
2025-01-01,Abu Dhabi,false,11.73
2025-01-01,Abu Dhabi,true,
2025-01-01,Abu Dhabi,true,
