Date,Day,Breakfast (kg),Lunch (kg),Dinner (kg),Total Wastage (kg)
Date(2023,5,24),Saturday,0.35,7.08,2.6,10.03
Date(2023,5,25),Sunday,1,10.25,10.87,22.119999999999997
Date(2023,5,26),Monday,2.5,2.1,5.02,9.62
Date(2023,5,27),Tuesday,0.53,2,2.8,5.33
Date(2023,5,28),Wednesday,0.24,1.8,1.7,3.74
Date(2023,5,29),Thursday,1.15,5.3,4.82,11.27
Date(2023,5,30),Friday,2.5,7,12.4,21.9
Date(2023,6,1),Saturday,2.6,1.8,2.3,6.7
Date(2023,6,2),Sunday,3.8,10,3.3,17.1
Date(2023,6,3),Monday,3,5.1,7.25,15.35
Date(2023,6,4),Tuesday,2.65,3.6,2.35,8.6
Date(2023,6,5),Wednesday,1.88,3.25,2.86,7.99
Date(2023,6,6),Thursday,2,4.35,3.1,9.45
Date(2023,6,7),Friday,2.36,2.8,2.5,7.66
Date(2023,6,8),Saturday,2.3,3.1,3.17,8.57
Date(2023,6,9),Sunday,3.4,2.8,3.38,9.579999999999998
Date(2023,6,10),Monday,5.3,7.25,4.35,16.9
Date(2023,6,11),Tuesday,2.85,6.6,7.3,16.75
Date(2023,6,12),Wednesday,1.66,4.25,14.6,20.509999999999998
Date(2023,6,13),Thursday,2.2,2.35,11.2,15.75
Date(2023,6,14),Friday,4.55,6.1,0.25,10.899999999999999
Date(2023,6,15),Saturday,3.6,4.35,0.2,8.149999999999999
Date(2023,6,16),Sunday,3.88,6.7,4.2,14.780000000000001
Date(2023,6,17),Monday,2.85,4.85,10.91,18.61
Date(2023,6,18),Tuesday,3.36,3.8,8.25,15.41
Date(2023,6,19),Wednesday,2.36,6.7,1.3,10.360000000000001
Date(2023,6,20),Thursday,4.31,7.35,2.75,14.41
Date(2023,6,21),Friday,1.88,5.4,3.15,10.43
Date(2023,6,22),Saturday,2.4,4.5,2.7,9.600000000000001
Date(2023,6,23),Sunday,2.5,3.8,2.64,8.94
Date(2023,6,24),Monday,3.65,3.58,1.54,8.77
Date(2023,6,25),Tuesday,4.81,2.85,2.5,10.16
Date(2023,6,26),Wednesday,3.84,3.1,6.06,13
Date(2023,6,27),Thursday,4.16,3.58,1.5,9.24
Date(2023,6,28),Friday,3.17,2.75,3.85,9.77
Date(2023,6,29),Saturday,2.8,3.25,2.4,8.45
Date(2023,6,30),Sunday,3.64,2.05,3.25,8.94
